Function Name, Cumulative Stack Size, Branch Type
"_ZL34hal_dma_enable_dma_interrupt_type1mm__merged",0,Closed
"hal_dma_get_dma_curr_addr_type0_v7(unsigned long, unsigned long, unsigned long*)",0,Closed
"hal_dma_get_dma_curr_addr_type1_v2(unsigned long, unsigned long, unsigned long*)",0,Closed
"afe_port_get_client_samples_and_add(afe_client_info*, afe_dev_port*, signed char*, signed char*, unsigned short) (.extracted_region)",0,Closed
"hal_dma_config_dma_channel_type0_v7(unsigned long, unsigned long, hal_dma_config*)",0,Closed
"hal_dma_config_dma_channel_type1_v2(unsigned long, unsigned long, hal_dma_config*)",0,Closed
"hal_dma_disable_dma_interrupt_type1(unsigned long, unsigned long)",0,Closed
"topo_module_is_disablement_possible(_module_info const*)",0,Closed
"VSM_utility_default_response_handler(vsm_session_object_t*) (.extracted_region)",0,Closed
"VSM_utility_default_response_handler(vsm_session_object_t*) (.extracted_region.2)",0,Closed
"hal_dma_check_dma_interrupt_type0_v7(unsigned long, unsigned long, unsigned long, unsigned long)",0,Closed
"hal_dma_check_dma_interrupt_type1_v2(unsigned long, unsigned long, unsigned long, unsigned long)",0,Closed
"hal_dma_clear_dma_interrupt_type0_v7(unsigned long, unsigned long)",0,Closed
"hal_dma_clear_dma_interrupt_type1_v2(unsigned long, unsigned long)",0,Closed
"afe_get_tdm_group_device_state_object(afe_group_device_state_struct**, afe_tdm_group_device_state_struct**, unsigned short)",0,Closed
"hal_dma_check_hdmi_interrupt_type1_v2(unsigned long)",0,Closed
"hal_dma_enable_dma_interrupt_type0_v7(unsigned long, unsigned long)",0,Closed
"hal_dma_enable_dma_interrupt_type1_v2(unsigned long, unsigned long)",0,Closed
"_ZL37hal_dma_enable_dma_interrupt_type1_v2mm__merged",0,Closed
"topo_bg_get_synced_inport_curr_offset(void*, unsigned long)",0,Closed
"AudioStreamMgr_OpenStreamCommonHandler(AudioStreamMgr_t*, AudioStreamMgr_SessionStateType*, AudioStreamMgr_StreamStateType*, ASM_OpenStreamParams_t*)",0,Closed
"afeDalLocateDigitalCodecCoreClkCfgNode(_LpaifClkCfgGlobalInfo*)",0,Closed
"capi_v2_voice_resampler_init_media_fmt(capi_v2_voice_resampler_t*)",0,Closed
"hal_dma_disable_dma_interrupt_type0_v7(unsigned long, unsigned long)",0,Closed
"_ZL38hal_dma_disable_dma_interrupt_type0_v7mm__merged",0,Closed
"hal_dma_disable_dma_interrupt_type1_v2(unsigned long, unsigned long)",0,Closed
"capi_v2_lib_mem_mapper_get_interface_id(void*)",0,Closed
"MtMx_ApplyGainAndAccumulateInputToOutput(This_t*, unsigned long, unsigned long, long long*) (.extracted_region)",0,Closed
"MtMx_ApplyGainAndAccumulateInputToOutput(This_t*, unsigned long, unsigned long, long long*) (.extracted_region.15)",0,Closed
"capi_v2_library_get_imc_get_interface_id(void*)",0,Closed
"AudioDecSvc_ProcessOutputDataQ_PCMPlayback(AudioDecSvc_t*, AudioDecSvc_OutStream_t*, unsigned char) (.extracted_region)",0,Closed
"AudioDecSvc_ProcessOutputDataQ_PCMPlayback(AudioDecSvc_t*, AudioDecSvc_OutStream_t*, unsigned char) (.extracted_region.1.0_i32_0.1_i16_0)",0,Closed
"hdmi_output_group_list_get_num_valid_items(hdmi_out_group_list*)",0,Closed
"capi_v2_library_get_module_get_interface_id(void*)",0,Closed
"capi_v2_hw_resampler_event_call_back_handler(void*, _rs_drv_job_event_type, void*)",0,Closed
"ultrasound_enc_svc_process_client_data_buffer_q(ultrasound_enc_svc_t*)",0,Closed
"get_ip()",0,Closed
"stub_end(adsp_amdb_node_t*)",0,Closed
"__cxxabiv1::__enum_type_info::~__enum_type_info()",0,Closed
"__cxxabiv1::__enum_type_info::~__enum_type_info()",0,Closed
"__cxxabiv1::__array_type_info::~__array_type_info()",0,Closed
"__cxxabiv1::__array_type_info::~__array_type_info()",0,Closed
"__cxxabiv1::__class_type_info::~__class_type_info()",0,Closed
"__cxxabiv1::__class_type_info::~__class_type_info()",0,Closed
"__cxxabiv1::__pbase_type_info::~__pbase_type_info()",0,Closed
"__cxxabiv1::__pbase_type_info::~__pbase_type_info()",0,Closed
"__cxxabiv1::__pointer_type_info::~__pointer_type_info()",0,Closed
"__cxxabiv1::__pointer_type_info::~__pointer_type_info()",0,Closed
"__cxxabiv1::__function_type_info::~__function_type_info()",0,Closed
"__cxxabiv1::__function_type_info::~__function_type_info()",0,Closed
"__cxxabiv1::__si_class_type_info::~__si_class_type_info()",0,Closed
"__cxxabiv1::__si_class_type_info::~__si_class_type_info()",0,Closed
"__cxxabiv1::__vmi_class_type_info::~__vmi_class_type_info()",0,Closed
"__cxxabiv1::__vmi_class_type_info::~__vmi_class_type_info()",0,Closed
"__cxxabiv1::__fundamental_type_info::~__fundamental_type_info()",0,Closed
"__cxxabiv1::__fundamental_type_info::~__fundamental_type_info()",0,Closed
"__cxxabiv1::__pointer_to_member_type_info::~__pointer_to_member_type_info()",0,Closed
"__cxxabiv1::__pointer_to_member_type_info::~__pointer_to_member_type_info()",0,Closed
"CUsGestureLib::GetRxPattern(void*, unsigned long)",0,Closed
"CUsGestureLib::GetParam(int, int*)",0,Closed
"CUsGestureLib::SetParam(int, int)",0,Closed
"CUsGestureLib::CUsGestureLib(int&)",0,Closed
"CUsGestureLib::CUsGestureLib(int&)",0,Closed
"CUsGestureLib::~CUsGestureLib()",0,Closed
"Mp3DecoderLib::DecodeHeader()",0,Closed
"Mp3DecoderLib::GetSampleRate()",0,Closed
"Mp3DecoderLib::BitReservGetNBit(long)",0,Closed
"Mp3DecoderLib::BitStreamGetNBit(long)",0,Closed
"Mp3DecoderLib::GetNumMainDataSlots()",0,Closed
"Mp3DecoderLib::GetFreeMainDataSlots()",0,Closed
"Mp3DecoderLib::InvertFrequencyLines(long)",0,Closed
"Mp3DecoderLib::DecodeHuffmanCodeBigValues(unsigned short const*, short*, long, unsigned long)",0,Closed
"Mp3DecoderLib::DecodeHuffmanCodeBigValuesOneShot(unsigned short const*, short*, long, unsigned long)",0,Closed
"Mp3DecoderLib::Mp3DecoderLib()",0,Closed
"Mp3DecoderLib::~Mp3DecoderLib()",0,Closed
"Mp3DecoderLib::~Mp3DecoderLib()",0,Closed
"CUsProximityLib::GetRxPattern(void*, unsigned long)",0,Closed
"CUsProximityLib::GetParam(int, int*)",0,Closed
"CUsProximityLib::SetParam(int, int)",0,Closed
"CUsProximityLib::CUsProximityLib(int&)",0,Closed
"CUsProximityLib::CUsProximityLib(int&)",0,Closed
"CUsProximityLib::~CUsProximityLib()",0,Closed
"CCapiUsDetectLib::ReInit(CAPI_Buf_t*)",0,Closed
"CCapiUsDetectLib::GetParam(int, int*)",0,Closed
"CCapiUsDetectLib::SetParam(int, int)",0,Closed
"CCapiUsDetectLib::CCapiUsDetectLib(int&)",0,Closed
"CCapiUsDetectLib::~CCapiUsDetectLib()",0,Closed
"CCapiUsDetectLib::~CCapiUsDetectLib()",0,Closed
"CSoftVolumeControlsLib::ApplySteadyGain16(void*, void*, unsigned long, unsigned long)",0,Closed
"CSoftVolumeControlsLib::ApplySteadyGain32(void*, void*, unsigned long, unsigned long)",0,Closed
"CSoftVolumeControlsLib::SetBytesPerSample(unsigned long)",0,Closed
"CSoftVolumeControlsLib::SetSoftPauseParams(SoftSteppingParams const&)",0,Closed
"CSoftVolumeControlsLib::SetSoftVolumeParams(SoftSteppingParams const&)",0,Closed
"CSoftVolumeControlsLib::GetSizeOfPerChannelStruct()",0,Closed
"CSoftVolumeControlsLib::CSoftVolumeControlsLib()",0,Closed
"CSoftVolumeControlsLib::CSoftVolumeControlsLib()",0,Closed
"CSoftVolumeControlsLib::~CSoftVolumeControlsLib()",0,Closed
"CSoftVolumeControlsLib::~CSoftVolumeControlsLib()",0,Closed
"CCapiFreeFormEncoderLib::End()",0,Closed
"CCapiFreeFormEncoderLib::GetParam(int, int*)",0,Closed
"CCapiFreeFormEncoderLib::SetParam(int, int)",0,Closed
"CCapiFreeFormEncoderLib::CCapiFreeFormEncoderLib(int&)",0,Closed
"CCapiFreeFormEncoderLib::~CCapiFreeFormEncoderLib()",0,Closed
"CCapiFreeFormEncoderLib::~CCapiFreeFormEncoderLib()",0,Closed
"CCapiEposStylusEncoderLib::End()",0,Closed
"CCapiEposStylusEncoderLib::GetParam(int, int*)",0,Closed
"CCapiEposStylusEncoderLib::SetParam(int, int)",0,Closed
"CCapiEposStylusEncoderLib::CCapiEposStylusEncoderLib(int&)",0,Closed
"CCapiEposStylusEncoderLib::~CCapiEposStylusEncoderLib()",0,Closed
"CAigLib::CAigLib()",0,Closed
"CAigLib::CAigLib()",0,Closed
"IUsCAPI::SetGetLibParam(param_data_t*)",0,Closed
"CIntQueue::init()",0,Closed
"CIntQueue::size()",0,Closed
"CIntQueue::front(unsigned long&)",0,Closed
"CIntQueue::pop_back()",0,Closed
"CIntQueue::pop_front(unsigned long&)",0,Closed
"CIntQueue::push_back(unsigned long)",0,Closed
"__cxxabiv1::__class_type_info::_Do_dyncast(int, __cxxabiv1::__class_type_info::_Subkind, __cxxabiv1::__class_type_info const*, void const*, __cxxabiv1::__class_type_info const*, void const*, __cxxabiv1::__class_type_info::_Dyncast_res&) const",0,Closed
"__cxxabiv1::__class_type_info::_Do_find_public_src(int, void const*, __cxxabiv1::__class_type_info const*, void const*) const",0,Closed
"__cxxabiv1::__class_type_info::_Do_cast(__cxxabiv1::__class_type_info const*, void const*, __cxxabiv1::__class_type_info::_Upcast_res&) const",0,Closed
"__cxxabiv1::__pbase_type_info::_Pointer_catch(__cxxabiv1::__pbase_type_info const*, void**, unsigned int) const",0,Closed
"__cxxabiv1::__pointer_type_info::_Pointer_catch(__cxxabiv1::__pbase_type_info const*, void**, unsigned int) const",0,Closed
"__cxxabiv1::__pointer_type_info::__is_pointer_p() const",0,Closed
"__cxxabiv1::__function_type_info::__is_function_p() const",0,Closed
"__cxxabiv1::__si_class_type_info::_Do_dyncast(int, __cxxabiv1::__class_type_info::_Subkind, __cxxabiv1::__class_type_info const*, void const*, __cxxabiv1::__class_type_info const*, void const*, __cxxabiv1::__class_type_info::_Dyncast_res&) const",0,Closed
"__cxxabiv1::__si_class_type_info::_Do_find_public_src(int, void const*, __cxxabiv1::__class_type_info const*, void const*) const",0,Closed
"__cxxabiv1::__si_class_type_info::_Do_cast(__cxxabiv1::__class_type_info const*, void const*, __cxxabiv1::__class_type_info::_Upcast_res&) const",0,Closed
"__cxxabiv1::__vmi_class_type_info::_Do_dyncast(int, __cxxabiv1::__class_type_info::_Subkind, __cxxabiv1::__class_type_info const*, void const*, __cxxabiv1::__class_type_info const*, void const*, __cxxabiv1::__class_type_info::_Dyncast_res&) const",0,Closed
"__cxxabiv1::__vmi_class_type_info::_Do_find_public_src(int, void const*, __cxxabiv1::__class_type_info const*, void const*) const",0,Closed
"__cxxabiv1::__vmi_class_type_info::_Do_cast(__cxxabiv1::__class_type_info const*, void const*, __cxxabiv1::__class_type_info::_Upcast_res&) const",0,Closed
"__cxxabiv1::__pointer_to_member_type_info::_Pointer_catch(__cxxabiv1::__pbase_type_info const*, void**, unsigned int) const",0,Closed
"CSoftVolumeControlsLib::isUnityGain(void const*) const",0,Closed
"CSoftVolumeControlsLib::GetSampleRate() const",0,Closed
"CSoftVolumeControlsLib::GetBytesPerSample() const",0,Closed
"CSoftVolumeControlsLib::GetSoftPauseParams(SoftSteppingParams*) const",0,Closed
"CSoftVolumeControlsLib::GetSoftVolumeParams(SoftSteppingParams*) const",0,Closed
"CSoftVolumeControlsLib::IsMuted(void const*) const",0,Closed
"std::bad_typeid::what() const",0,Closed
"std::bad_cast::what() const",0,Closed
"std::exception::what() const",0,Closed
"std::type_info::__do_catch(std::type_info const*, void**, unsigned int) const",0,Closed
"std::type_info::__do_upcast(__cxxabiv1::__class_type_info const*, void**) const",0,Closed
"std::type_info::__is_pointer_p() const",0,Closed
"std::type_info::__is_function_p() const",0,Closed
"std::bad_exception::bad_exception()",0,Closed
"std::exception::_Set_raise_handler(void (*)(std::exception const&))",0,Closed
"std::exception::~exception()",0,Closed
"std::exception::~exception()",0,Closed
"std::type_info::~type_info()",0,Closed
"std::type_info::~type_info()",0,Closed
"std::uncaught_exception()",0,Closed
"std::_Uncaught()",0,Closed
"__cxa_call_unexpected::raii::~raii()",0,Closed
"__QSORT_valswap",0,Closed
"__builtin_mr_assignment",0,Closed
"__builtin_pseudo_barrier",0,Closed
"__builtinfunction_bitrev_update1_for_load",0,Closed
"__builtinfunction_bitrev_update1_for_store",0,Closed
"__builtinfunction_bitrev_update2_for_load",0,Closed
"__builtinfunction_bitrev_update2_for_store",0,Closed
"__builtinfunction_bitrev_update4_for_load",0,Closed
"__builtinfunction_bitrev_update4_for_store",0,Closed
"__builtinfunction_bitrev_update8_for_load",0,Closed
"__builtinfunction_bitrev_update8_for_store",0,Closed
"__builtinfunction_bitreverse",0,Closed
"__builtinfunction_bitrevupdate",0,Closed
"__builtinfunction_circular_update1I_for_load",0,Closed
"__builtinfunction_circular_update1I_for_store",0,Closed
"__builtinfunction_circular_update1_for_load",0,Closed
"__builtinfunction_circular_update1_for_store",0,Closed
"__builtinfunction_circular_update2I_for_load",0,Closed
"__builtinfunction_circular_update2I_for_store",0,Closed
"__builtinfunction_circular_update2_for_load",0,Closed
"__builtinfunction_circular_update2_for_store",0,Closed
"__builtinfunction_circular_update4I_for_load",0,Closed
"__builtinfunction_circular_update4I_for_store",0,Closed
"__builtinfunction_circular_update4_for_load",0,Closed
"__builtinfunction_circular_update4_for_store",0,Closed
"__builtinfunction_circular_update8I_for_load",0,Closed
"__builtinfunction_circular_update8I_for_store",0,Closed
"__builtinfunction_circular_update8_for_load",0,Closed
"__builtinfunction_circular_update8_for_store",0,Closed
"__builtinfunction_circupdate",0,Closed
"__cxa_begin_catch",0,Closed
"__cxa_current_exception_type",0,Closed
"__cxa_end_catch",0,Closed
"__cxa_get_exception_ptr",0,Closed
"__cxa_get_globals",0,Closed
"__cxa_get_globals_fast",0,Closed
"__cxx_global_var_init",0,Closed
"__cxx_global_var_init",0,Closed
"__deallocframe",0,Closed
"__dladdr",0,Closed
"__dlclose",0,Closed
"__dlerror",0,Closed
"__dlinfo",0,Closed
"__dlinitex_pie",0,Closed
"__dlopen",0,Closed
"__dlopenbuf",0,Closed
"__dlsym",0,Closed
"__hexagon_adddf3",0,Closed
"__hexagon_addsf3",0,Closed
"__hexagon_cmpdf2",0,Closed
"__hexagon_cmpsf2",0,Closed
"__hexagon_cmpxdf2",0,Closed
"__hexagon_cmpxsf2",0,Closed
"__hexagon_divdf3",0,Closed
"__hexagon_divdi3",0,Closed
"__hexagon_divsf3",0,Closed
"__hexagon_divsi3",0,Closed
"__hexagon_eqdf2",0,Closed
"__hexagon_eqsf2",0,Closed
"__hexagon_extendsfdf2",0,Closed
"__hexagon_fast2_adddf3",0,Closed
"__hexagon_fast2_divdf3",0,Closed
"__hexagon_fast2_divsf3",0,Closed
"__hexagon_fast2_muldf3",0,Closed
"__hexagon_fast2_sqrtf",0,Closed
"__hexagon_fast2_subdf3",0,Closed
"__hexagon_fast_adddf3",0,Closed
"__hexagon_fast_divdf3",0,Closed
"__hexagon_fast_divsf3",0,Closed
"__hexagon_fast_gtdf2",0,Closed
"__hexagon_fast_ltdf2",0,Closed
"__hexagon_fast_muldf3",0,Closed
"__hexagon_fast_negdf2",0,Closed
"__hexagon_fast_sqrtf",0,Closed
"__hexagon_fast_subdf3",0,Closed
"__hexagon_fixdfdi",0,Closed
"__hexagon_fixdfsi",0,Closed
"__hexagon_fixdfti",0,Closed
"__hexagon_fixsfdi",0,Closed
"__hexagon_fixsfsi",0,Closed
"__hexagon_fixsfti",0,Closed
"__hexagon_fixunsdfdi",0,Closed
"__hexagon_fixunsdfsi",0,Closed
"__hexagon_fixunsdfti",0,Closed
"__hexagon_fixunssfdi",0,Closed
"__hexagon_fixunssfsi",0,Closed
"__hexagon_fixunssfti",0,Closed
"__hexagon_floatdidf",0,Closed
"__hexagon_floatdisf",0,Closed
"__hexagon_floatsidf",0,Closed
"__hexagon_floatsisf",0,Closed
"__hexagon_floattidf",0,Closed
"__hexagon_floattisf",0,Closed
"__hexagon_floatundidf",0,Closed
"__hexagon_floatundisf",0,Closed
"__hexagon_floatunsidf",0,Closed
"__hexagon_floatunsisf",0,Closed
"__hexagon_gedf2",0,Closed
"__hexagon_gesf2",0,Closed
"__hexagon_gtdf2",0,Closed
"__hexagon_gtsf2",0,Closed
"__hexagon_ledf2",0,Closed
"__hexagon_lesf2",0,Closed
"__hexagon_ltdf2",0,Closed
"__hexagon_ltsf2",0,Closed
"__hexagon_maxdf3",0,Closed
"__hexagon_memcpy_likely_aligned_min32bytes_mult8bytes",0,Closed
"__hexagon_mindf3",0,Closed
"__hexagon_moddi3",0,Closed
"__hexagon_modsi3",0,Closed
"__hexagon_muldf3",0,Closed
"__hexagon_mulsf3",0,Closed
"__hexagon_nedf2",0,Closed
"__hexagon_negdf2",0,Closed
"__hexagon_negsf2",0,Closed
"__hexagon_nesf2",0,Closed
"__hexagon_sqrtf",0,Closed
"__hexagon_subdf3",0,Closed
"__hexagon_subsf3",0,Closed
"__hexagon_truncdfsf2",0,Closed
"__hexagon_udivdi3",0,Closed
"__hexagon_udivmoddi4",0,Closed
"__hexagon_udivmodsi4",0,Closed
"__hexagon_udivsi3",0,Closed
"__hexagon_umoddi3",0,Closed
"__hexagon_umodsi3",0,Closed
"__hexagon_unorddf2",0,Closed
"__hexagon_unordsf2",0,Closed
"__mulsc3",0,Closed
"__qdsp_adddf3",0,Closed
"__qdsp_cmpdf2",0,Closed
"__qdsp_cmpsf2",0,Closed
"__qdsp_divdf3",0,Closed
"__qdsp_divdi3",0,Closed
"__qdsp_divsf3",0,Closed
"__qdsp_divsi3",0,Closed
"__qdsp_eqdf2",0,Closed
"__qdsp_eqsf2",0,Closed
"__qdsp_gedf2",0,Closed
"__qdsp_gesf2",0,Closed
"__qdsp_gtdf2",0,Closed
"__qdsp_gtsf2",0,Closed
"__qdsp_ledf2",0,Closed
"__qdsp_lesf2",0,Closed
"__qdsp_ltdf2",0,Closed
"__qdsp_ltsf2",0,Closed
"__qdsp_maxdf3",0,Closed
"__qdsp_memcpy_likely_aligned_min32bytes_mult8bytes",0,Closed
"__qdsp_mindf3",0,Closed
"__qdsp_moddi3",0,Closed
"__qdsp_modsi3",0,Closed
"__qdsp_muldf3",0,Closed
"__qdsp_nedf2",0,Closed
"__qdsp_negdf2",0,Closed
"__qdsp_negsf2",0,Closed
"__qdsp_nesf2",0,Closed
"__qdsp_sqrtf",0,Closed
"__qdsp_subdf3",0,Closed
"__qdsp_udivdi3",0,Closed
"__qdsp_udivmoddi4",0,Closed
"__qdsp_udivmodsi4",0,Closed
"__qdsp_udivsi3",0,Closed
"__qdsp_umoddi3",0,Closed
"__qdsp_umodsi3",0,Closed
"__qdsp_unordsf2",0,Closed
"__qsort_arbitrary_inplace",0,Closed
"__qsort_byte",0,Closed
"__qsort_uint16",0,Closed
"__qsort_uint32",0,Closed
"__qsort_uint64",0,Closed
"__restore_r16_through_r17_and_deallocframe",0,Closed
"__restore_r16_through_r17_and_deallocframe_before_tailcall",0,Closed
"__restore_r16_through_r19_and_deallocframe",0,Closed
"__restore_r16_through_r19_and_deallocframe_before_tailcall",0,Closed
"__restore_r16_through_r21_and_deallocframe",0,Closed
"__restore_r16_through_r21_and_deallocframe_before_tailcall",0,Closed
"__restore_r16_through_r23_and_deallocframe",0,Closed
"__restore_r16_through_r23_and_deallocframe_before_tailcall",0,Closed
"__restore_r16_through_r25_and_deallocframe",0,Closed
"__restore_r16_through_r25_and_deallocframe_before_tailcall",0,Closed
"__restore_r16_through_r27_and_deallocframe",0,Closed
"__restore_r16_through_r27_and_deallocframe_before_tailcall",0,Closed
"__restore_r24_through_r25_and_deallocframe",0,Closed
"__restore_r24_through_r25_and_deallocframe_before_tailcall",0,Closed
"__restore_r24_through_r27_and_deallocframe",0,Closed
"__restore_r24_through_r27_and_deallocframe_before_tailcall",0,Closed
"__restore_r27_through_r16_and_deallocframe",0,Closed
"__restore_r27_through_r16_and_deallocframe_before_sibcall",0,Closed
"__restore_r27_through_r18_and_deallocframe",0,Closed
"__restore_r27_through_r18_and_deallocframe_before_sibcall",0,Closed
"__restore_r27_through_r20_and_deallocframe",0,Closed
"__restore_r27_through_r20_and_deallocframe_before_sibcall",0,Closed
"__restore_r27_through_r22_and_deallocframe",0,Closed
"__restore_r27_through_r22_and_deallocframe_before_sibcall",0,Closed
"__restore_r27_through_r24_and_deallocframe",0,Closed
"__restore_r27_through_r24_and_deallocframe_before_sibcall",0,Closed
"__restore_r27_through_r26_and_deallocframe",0,Closed
"__restore_r27_through_r26_and_deallocframe_before_sibcall",0,Closed
"__save_r16_through_r17",0,Closed
"__save_r16_through_r19",0,Closed
"__save_r16_through_r21",0,Closed
"__save_r16_through_r23",0,Closed
"__save_r16_through_r25",0,Closed
"__save_r16_through_r27",0,Closed
"__save_r24_through_r25",0,Closed
"__save_r24_through_r27",0,Closed
"__save_r27_through_r16",0,Closed
"__save_r27_through_r18",0,Closed
"__save_r27_through_r20",0,Closed
"__save_r27_through_r22",0,Closed
"__save_r27_through_r24",0,Closed
"__stack_chk_fail",0,Closed
"__sys_access",0,Closed
"__sys_execve",0,Closed
"__sys_fork",0,Closed
"__sys_getpid",0,Closed
"__sys_isatty",0,Closed
"__sys_mmap",0,Closed
"__sys_mprotect",0,Closed
"__sys_munmap",0,Closed
"_aUnnt2mCX1qt48tTH9",0,Closed
"_bRFrtUT8qHjaGTt9",0,Closed
"_entity_op_set",0,Closed
"_entity_op_set_all",0,Closed
"_event_op_set",0,Closed
"_event_op_set_all",0,Closed
"_exit",0,Closed
"_fini",0,Closed
"_getltcb",0,Closed
"_hexagon_cache_icleaninv",0,Closed
"_pl_HAP_diag",0,Closed
"_pl_HAP_pool",0,Closed
"_pl_HAP_utils",0,Closed
"_pl_adsp_ps",0,Closed
"_pl_adspmsgd",0,Closed
"_pl_fastrpc_invoke",0,Closed
"_pl_fastrpc_mem",0,Closed
"_pl_fastrpc_smd",0,Closed
"_pl_fastrpc_uprocess",0,Closed
"_pl_gpls",0,Closed
"_pl_listener",0,Closed
"_pl_mod_table",0,Closed
"_pl_perf",0,Closed
"_pl_platform_fs",0,Closed
"_pl_platform_qdi",0,Closed
"_pl_remote_heap_mgr",0,Closed
"_pl_remotectl",0,Closed
"_pl_remoteheap",0,Closed
"_pl_rpcversion",0,Closed
"_pl_rtld",0,Closed
"_pl_sigverify",0,Closed
"_pl_u2g_client",0,Closed
"_rcxh_get_scope",0,Closed
"_rcxh_set_scope",0,Closed
"_rtld_debug_load",0,Closed
"_rtld_debug_state",0,Closed
"_rtld_elf_hash",0,Closed
"_rtld_error_clear",0,Closed
"_rtld_gethashsegment",0,Closed
"_rtld_getnotesegment",0,Closed
"_rtld_linkmap_add",0,Closed
"_rtld_map_object_ex.extracted_region",0,Closed
"_rtld_map_object_ex.extracted_region.51",0,Closed
"_rtld_obj_from_addr",0,Closed
"_rtld_objlist_find",0,Closed
"_rtld_relocate_nonplt_self.extracted_region",0,Closed
"_rtld_relocate_nonplt_self.extracted_region.1.1_i32_1",0,Closed
"_rtld_relocate_plt_lazy.extracted_region",0,Closed
"_rtld_relocate_plt_lazy.extracted_region.1.1",0,Closed
"_rtld_setup_pltgot",0,Closed
"_rtld_symlook_default",0,Closed
"_rtld_symlook_list",0,Closed
"_rtld_symlook_obj",0,Closed
"_rtld_symlook_obj.1.3_i8_0",0,Closed
"_start",0,Closed
"_tRFrHnT4qqVaJTn9",0,Closed
"_tolower",0,Closed
"_toupper",0,Closed
"_tracer_list_node_free",0,Recursive
"a0DkTaTUHhTaI9HTn8HPP",0,Closed
"a2G42PPt4nTCGXT4q",0,Closed
"a2G42PPt4qTCGXT49",0,Closed
"a2V4qTJC9T29",0,Closed
"a2q3PhhTa9",0,Closed
"a48ltPXTcCO",0,Closed
"a4VXan8HHTX4aTHnnC66",0,Closed
"a4aq3TEhTXTC8oa_2Htt24TH",0,Closed
"a4q43TEtU7VHaC2CaTT2qGO24TH",0,Closed
"a4qU3TE7ttT2qGO24TH",0,Closed
"a4qX3TEhCaTH8oa_tTtLGCTF2HC",0,Closed
"a4tnH8VnqTVJH",0,Closed
"a64l",0,Closed
"a7C6_CTJhC3",0,Closed
"a7CC8hTtHUTq2PqTPHC",0,Closed
"a7CTHCGHUCTTaXnLXH8a2TC",0,Closed
"a7CVPaTTXh4qVP7CT79",0,Closed
"a7Ct_rTFTRPHG42C4JTC24qT4CfVq9TPVTh",0,Closed
"a7CtlCTF64h9UFCzQsX4Ht22VHTh9TqVVPD",0,Closed
"a8JTa7CCXT229JU2XPTaatqtGCTTJH9",0,Closed
"a8hTT469HC2qU24CTX9",0,Closed
"a8q8tIHT49",0,Closed
"a9aTHhT9Vq",0,Closed
"aC6H4vaHaT22PqCnTVnUCnD",0,Closed
"aCGTCHCn4v",0,Closed
"aG4TqJTCnX2UCVS4nH",0,Closed
"aGP6nJq2TPV2HzPPcX",0,Closed
"aGX6nJUCTVCCnUCaAH",0,Closed
"aGn6nJH6TCt6VaUTPUVhHtH2t4",0,Closed
"aGnTqJThnC2JhQta6a",0,Closed
"aGt6nJqPTH",0,Closed
"aHUtVavTXf4nXTaUtnC6",0,Closed
"aJnHIXVThtHC8U8TP",0,Closed
"aP3qnXtaC",0,Closed
"aPTTJq7IaJnTCtXh4J",0,Closed
"aPTX4ChTHq9PXX",0,Closed
"aPTo8aq3PhqTa9",0,Closed
"aPYDkTtTahnChUmQATrx_a",0,Closed
"aPq3PhqTa9",0,Closed
"aPq3PqhTa9",0,Closed
"aT2ntCtnHTUHXDU2VGT4Kn2HoThaJ",0,Closed
"aTHVVnqtnC6TX9",0,Closed
"aTI6JoTftn6VP2X4XtTXC4VTJTn4qCP7hTV9",0,Closed
"aTUXttHTCtnhJ",0,Closed
"aTXCJJnHIXVThtHC8U8TP",0,Closed
"aTjT7ftPK6TapH",0,Closed
"aTjT7ftoK8TapH",0,Closed
"aTjikTP2q6TnHa",0,Closed
"aTjtPK6TapH",0,Closed
"aTjtoK8TapH",0,Closed
"aTn6JaGCH8Cmnh1",0,Closed
"aTnJtCXUT2v4aD",0,Closed
"aUTUH7T2h",0,Closed
"aUTXth6CXHHnJC4t2CXP3TCHq6",0,Closed
"aUikTpThhfDVP",0,Closed
"aWkTa2q6TnHa",0,Closed
"aXtaCTPH",0,Closed
"aaCU2T2U7TI4H23Td9",0,Closed
"aaJGnT6C48hH8t1H",0,Closed
"abs",0,Closed
"acd_model_change_physical_state_decoder",0,Closed
"acd_model_sound_model_decoder",0,Closed
"acosf",0,Closed
"adm_database_teardown",0,Closed
"adm_svc_get_api_version",0,Closed
"adsp_current_process1_close",0,Closed
"adsp_current_process1_open",0,Closed
"adsp_dynamic_loader_get_signal_mask",0,Closed
"adsp_listener_init",0,Closed
"adsp_listener_init2",0,Closed
"adsp_perf_enable",0,Closed
"adsp_perf_get_usecs",0,Closed
"adsp_process_group_create",0,Closed
"adsp_process_group_create_mpd",0,Closed
"adsp_process_group_create_mpd_attrs",0,Closed
"adsp_process_group_create_staticpd",0,Closed
"adsp_process_group_destroy",0,Closed
"adsp_process_group_get_tz_secure_channel",0,Closed
"adsp_ps_getProcessList",0,Closed
"adspmsgd_adsp1_close",0,Closed
"adspmsgd_adsp1_open",0,Closed
"adspmsgd_adsp1_skel_handle_invoke",0,Closed
"afe_capi_v2_set_param",0,Closed
"afe_capi_v2_set_property",0,Closed
"afe_cdc_get_dev_cfg_ptr",0,Closed
"afe_cdc_hw_mad_reg_cfg_init",0,Closed
"afe_cdc_hwmad_sleep_time_conversion",0,Closed
