Function Name, Cumulative Stack Size, Branch Type
"qc_loc_fw::LOWICapRspHeadTlv::getTlvType() const",0,Closed
"qc_loc_fw::LOWICapRspEventTlv::getRttCaps(RomeRttCapabilities&) const",0,Closed
"qc_loc_fw::LOWICapRspEventTlv::getTlvType() const",0,Closed
"qc_loc_fw::LOWIMeasRspHeadTlv::getTlvType() const",0,Closed
"qc_loc_fw::LOWIMeasRspHeadTlv::getMeasRspHead(rttMeasRspHead&) const",0,Closed
"qc_loc_fw::LOWIWifiTlvHandler::getNumMeas(unsigned long) const",0,Closed
"qc_loc_fw::LOWIWifiTlvHandler::getNumPeers() const",0,Closed
"qc_loc_fw::LOWIPerFrameInfoTlv::getTlvType() const",0,Closed
"qc_loc_fw::LOWIPerFrameInfoTlv::parsePerFrameInfo(rttPerFrameInfo&) const",0,Closed
"qc_loc_fw::LOWICapabilityRequest::getRequestId() const",0,Closed
"qc_loc_fw::LOWICapabilityRequest::getRequestType() const",0,Closed
"qc_loc_fw::LOWICapabilityRequest::getRequestOriginator() const",0,Closed
"qc_loc_fw::LOWIChannelRspHeadTlv::getTlvType() const",0,Closed
"qc_loc_fw::LOWIPerPeerEventHdrTlv::getTlvType() const",0,Closed
"qc_loc_fw::LOWIPerPeerEventHdrTlv::getPerPeerInfo(rttPerPeerInfo&) const",0,Closed
"qc_loc_fw::LOWIRangingScanRequest::getRequestId() const",0,Closed
"qc_loc_fw::LOWIRangingScanRequest::getRequestType() const",0,Closed
"qc_loc_fw::LOWIRangingScanRequest::getDetailedResult() const",0,Closed
"qc_loc_fw::LOWIRangingScanRequest::getRequestOriginator() const",0,Closed
"qc_loc_fw::LOWIResponderRspHeadTlv::getTlvType() const",0,Closed
"qc_loc_fw::LOWIDiscoveryScanRequest::getRequestId() const",0,Closed
"qc_loc_fw::LOWIDiscoveryScanRequest::getRequestType() const",0,Closed
"qc_loc_fw::LOWIDiscoveryScanRequest::getRequestOriginator() const",0,Closed
"qc_loc_fw::LOWIDiscoveryScanRequest::getBand() const",0,Closed
"qc_loc_fw::LOWIOemChannelRspHeadTlv::getTlvType() const",0,Closed
"qc_loc_fw::LOWIWLANStateQueryRequest::getRequestId() const",0,Closed
"qc_loc_fw::LOWIWLANStateQueryRequest::getRequestType() const",0,Closed
"qc_loc_fw::LOWIWLANStateQueryRequest::getRequestOriginator() const",0,Closed
"qc_loc_fw::LOWIGetBGScanResultsRequest::getRequestType() const",0,Closed
"qc_loc_fw::LOWIGetBGScanResultsRequest::getRequestOriginator() const",0,Closed
"qc_loc_fw::LOWIExtRangingResultsRequest::getRequestId() const",0,Closed
"qc_loc_fw::LOWIExtRangingResultsRequest::getRequestType() const",0,Closed
"qc_loc_fw::LOWIExtRangingResultsRequest::getRequestOriginator() const",0,Closed
"qc_loc_fw::LOWIBGScanSubscriptionRequest::getRequestType() const",0,Closed
"qc_loc_fw::LOWIBGScanSubscriptionRequest::getRequestOriginator() const",0,Closed
"qc_loc_fw::LOWIGetBatchingResultsRequest::getRequestId() const",0,Closed
"qc_loc_fw::LOWIGetBatchingResultsRequest::getRequestType() const",0,Closed
"qc_loc_fw::LOWIGetBatchingResultsRequest::getRequestOriginator() const",0,Closed
"qc_loc_fw::LOWIBatchingSubscriptionRequest::getRequestId() const",0,Closed
"qc_loc_fw::LOWIBatchingSubscriptionRequest::getRequestType() const",0,Closed
"qc_loc_fw::LOWIBatchingSubscriptionRequest::getRequestOriginator() const",0,Closed
"qc_loc_fw::LOWIWLANEventsSubscriptionRequest::getRequestId() const",0,Closed
"qc_loc_fw::LOWIWLANEventsSubscriptionRequest::getRequestType() const",0,Closed
"qc_loc_fw::LOWIWLANEventsSubscriptionRequest::getRequestOriginator() const",0,Closed
"qc_loc_fw::LOWIAsyncDiscoveryScanResultRequest::getRequestId() const",0,Closed
"qc_loc_fw::LOWIAsyncDiscoveryScanResultRequest::getRequestType() const",0,Closed
"qc_loc_fw::LOWIAsyncDiscoveryScanResultRequest::getRequestOriginator() const",0,Closed
"qc_loc_fw::LOWITlv::getTlvType() const",0,Closed
"qc_loc_fw::LOWISsid::isSSIDValid() const",0,Closed
"std::bad_typeid::what() const",0,Closed
"std::bad_cast::what() const",0,Closed
"std::bad_alloc::what() const",0,Closed
"std::exception::what() const",0,Closed
"std::type_info::__do_catch(std::type_info const*, void**, unsigned int) const",0,Closed
"std::type_info::__do_upcast(__cxxabiv1::__class_type_info const*, void**) const",0,Closed
"std::type_info::__is_pointer_p() const",0,Closed
"std::type_info::__is_function_p() const",0,Closed
"std::bad_exception::bad_exception()",0,Closed
"std::exception::_Set_raise_handler(void (*)(std::exception const&))",0,Closed
"std::exception::~exception()",0,Closed
"std::exception::~exception()",0,Closed
"std::type_info::~type_info()",0,Closed
"std::type_info::~type_info()",0,Closed
"std::uncaught_exception()",0,Closed
"std::_Uncaught()",0,Closed
"__cxa_call_unexpected::raii::~raii()",0,Closed
"__QSORT_valswap",0,Closed
"__builtin_mr_assignment",0,Closed
"__builtin_pseudo_barrier",0,Closed
"__builtinfunction_bitrev_update1_for_load",0,Closed
"__builtinfunction_bitrev_update1_for_store",0,Closed
"__builtinfunction_bitrev_update2_for_load",0,Closed
"__builtinfunction_bitrev_update2_for_store",0,Closed
"__builtinfunction_bitrev_update4_for_load",0,Closed
"__builtinfunction_bitrev_update4_for_store",0,Closed
"__builtinfunction_bitrev_update8_for_load",0,Closed
"__builtinfunction_bitrev_update8_for_store",0,Closed
"__builtinfunction_bitreverse",0,Closed
"__builtinfunction_bitrevupdate",0,Closed
"__builtinfunction_circular_update1I_for_load",0,Closed
"__builtinfunction_circular_update1I_for_store",0,Closed
"__builtinfunction_circular_update1_for_load",0,Closed
"__builtinfunction_circular_update1_for_store",0,Closed
"__builtinfunction_circular_update2I_for_load",0,Closed
"__builtinfunction_circular_update2I_for_store",0,Closed
"__builtinfunction_circular_update2_for_load",0,Closed
"__builtinfunction_circular_update2_for_store",0,Closed
"__builtinfunction_circular_update4I_for_load",0,Closed
"__builtinfunction_circular_update4I_for_store",0,Closed
"__builtinfunction_circular_update4_for_load",0,Closed
"__builtinfunction_circular_update4_for_store",0,Closed
"__builtinfunction_circular_update8I_for_load",0,Closed
"__builtinfunction_circular_update8I_for_store",0,Closed
"__builtinfunction_circular_update8_for_load",0,Closed
"__builtinfunction_circular_update8_for_store",0,Closed
"__builtinfunction_circupdate",0,Closed
"__cxa_begin_catch",0,Closed
"__cxa_current_exception_type",0,Closed
"__cxa_end_catch",0,Closed
"__cxa_get_exception_ptr",0,Closed
"__cxa_get_globals",0,Closed
"__cxa_get_globals_fast",0,Closed
"__deallocframe",0,Closed
"__dladdr",0,Closed
"__dlclose",0,Closed
"__dlerror",0,Closed
"__dlinfo",0,Closed
"__dlinitex",0,Closed
"__dlinitex_pie",0,Closed
"__dlopen",0,Closed
"__dlopenbuf",0,Closed
"__dlsym",0,Closed
"__hexagon_adddf3",0,Closed
"__hexagon_addsf3",0,Closed
"__hexagon_bsp_init",0,Closed
"__hexagon_cmpdf2",0,Closed
"__hexagon_cmpsf2",0,Closed
"__hexagon_cmpxdf2",0,Closed
"__hexagon_cmpxsf2",0,Closed
"__hexagon_divdf3",0,Closed
"__hexagon_divdi3",0,Closed
"__hexagon_divsf3",0,Closed
"__hexagon_divsi3",0,Closed
"__hexagon_eqdf2",0,Closed
"__hexagon_eqsf2",0,Closed
"__hexagon_extendsfdf2",0,Closed
"__hexagon_fast2_adddf3",0,Closed
"__hexagon_fast2_divdf3",0,Closed
"__hexagon_fast2_divsf3",0,Closed
"__hexagon_fast2_muldf3",0,Closed
"__hexagon_fast2_sqrtf",0,Closed
"__hexagon_fast2_subdf3",0,Closed
"__hexagon_fast_adddf3",0,Closed
"__hexagon_fast_divdf3",0,Closed
"__hexagon_fast_divsf3",0,Closed
"__hexagon_fast_gtdf2",0,Closed
"__hexagon_fast_ltdf2",0,Closed
"__hexagon_fast_muldf3",0,Closed
"__hexagon_fast_negdf2",0,Closed
"__hexagon_fast_sqrtf",0,Closed
"__hexagon_fast_subdf3",0,Closed
"__hexagon_fixdfdi",0,Closed
"__hexagon_fixdfsi",0,Closed
"__hexagon_fixdfti",0,Closed
"__hexagon_fixsfdi",0,Closed
"__hexagon_fixsfsi",0,Closed
"__hexagon_fixsfti",0,Closed
"__hexagon_fixunsdfdi",0,Closed
"__hexagon_fixunsdfsi",0,Closed
"__hexagon_fixunsdfti",0,Closed
"__hexagon_fixunssfdi",0,Closed
"__hexagon_fixunssfsi",0,Closed
"__hexagon_fixunssfti",0,Closed
"__hexagon_floatdidf",0,Closed
"__hexagon_floatdisf",0,Closed
"__hexagon_floatsidf",0,Closed
"__hexagon_floatsisf",0,Closed
"__hexagon_floattidf",0,Closed
"__hexagon_floattisf",0,Closed
"__hexagon_floatundidf",0,Closed
"__hexagon_floatundisf",0,Closed
"__hexagon_floatunsidf",0,Closed
"__hexagon_floatunsisf",0,Closed
"__hexagon_gedf2",0,Closed
"__hexagon_gesf2",0,Closed
"__hexagon_gtdf2",0,Closed
"__hexagon_gtsf2",0,Closed
"__hexagon_ledf2",0,Closed
"__hexagon_lesf2",0,Closed
"__hexagon_ltdf2",0,Closed
"__hexagon_ltsf2",0,Closed
"__hexagon_maxdf3",0,Closed
"__hexagon_memcpy_likely_aligned_min32bytes_mult8bytes",0,Closed
"__hexagon_mindf3",0,Closed
"__hexagon_moddi3",0,Closed
"__hexagon_modsi3",0,Closed
"__hexagon_muldf3",0,Closed
"__hexagon_mulsf3",0,Closed
"__hexagon_nedf2",0,Closed
"__hexagon_negdf2",0,Closed
"__hexagon_negsf2",0,Closed
"__hexagon_nesf2",0,Closed
"__hexagon_sqrtf",0,Closed
"__hexagon_subdf3",0,Closed
"__hexagon_subsf3",0,Closed
"__hexagon_truncdfsf2",0,Closed
"__hexagon_udivdi3",0,Closed
"__hexagon_udivmoddi4",0,Closed
"__hexagon_udivmodsi4",0,Closed
"__hexagon_udivsi3",0,Closed
"__hexagon_umoddi3",0,Closed
"__hexagon_umodsi3",0,Closed
"__hexagon_unorddf2",0,Closed
"__hexagon_unordsf2",0,Closed
"__linker_guard_weak_undef",0,Closed
"__mulsc3",0,Closed
"__qdsp_adddf3",0,Closed
"__qdsp_cmpdf2",0,Closed
"__qdsp_cmpsf2",0,Closed
"__qdsp_divdf3",0,Closed
"__qdsp_divdi3",0,Closed
"__qdsp_divsf3",0,Closed
"__qdsp_divsi3",0,Closed
"__qdsp_eqdf2",0,Closed
"__qdsp_eqsf2",0,Closed
"__qdsp_gedf2",0,Closed
"__qdsp_gesf2",0,Closed
"__qdsp_gtdf2",0,Closed
"__qdsp_gtsf2",0,Closed
"__qdsp_ledf2",0,Closed
"__qdsp_lesf2",0,Closed
"__qdsp_ltdf2",0,Closed
"__qdsp_ltsf2",0,Closed
"__qdsp_maxdf3",0,Closed
"__qdsp_memcpy_likely_aligned_min32bytes_mult8bytes",0,Closed
"__qdsp_mindf3",0,Closed
"__qdsp_moddi3",0,Closed
"__qdsp_modsi3",0,Closed
"__qdsp_muldf3",0,Closed
"__qdsp_nedf2",0,Closed
"__qdsp_negdf2",0,Closed
"__qdsp_negsf2",0,Closed
"__qdsp_nesf2",0,Closed
"__qdsp_sqrtf",0,Closed
"__qdsp_subdf3",0,Closed
"__qdsp_udivdi3",0,Closed
"__qdsp_udivmoddi4",0,Closed
"__qdsp_udivmodsi4",0,Closed
"__qdsp_udivsi3",0,Closed
"__qdsp_umoddi3",0,Closed
"__qdsp_umodsi3",0,Closed
"__qdsp_unordsf2",0,Closed
"__qsort_arbitrary_inplace",0,Closed
"__qsort_byte",0,Closed
"__qsort_uint16",0,Closed
"__qsort_uint32",0,Closed
"__qsort_uint64",0,Closed
"__restore_r16_through_r17_and_deallocframe",0,Closed
"__restore_r16_through_r17_and_deallocframe_before_tailcall",0,Closed
"__restore_r16_through_r19_and_deallocframe",0,Closed
"__restore_r16_through_r19_and_deallocframe_before_tailcall",0,Closed
"__restore_r16_through_r21_and_deallocframe",0,Closed
"__restore_r16_through_r21_and_deallocframe_before_tailcall",0,Closed
"__restore_r16_through_r23_and_deallocframe",0,Closed
"__restore_r16_through_r23_and_deallocframe_before_tailcall",0,Closed
"__restore_r16_through_r25_and_deallocframe",0,Closed
"__restore_r16_through_r25_and_deallocframe_before_tailcall",0,Closed
"__restore_r16_through_r27_and_deallocframe",0,Closed
"__restore_r16_through_r27_and_deallocframe_before_tailcall",0,Closed
"__restore_r24_through_r25_and_deallocframe",0,Closed
"__restore_r24_through_r25_and_deallocframe_before_tailcall",0,Closed
"__restore_r24_through_r27_and_deallocframe",0,Closed
"__restore_r24_through_r27_and_deallocframe_before_tailcall",0,Closed
"__restore_r27_through_r16_and_deallocframe",0,Closed
"__restore_r27_through_r16_and_deallocframe_before_sibcall",0,Closed
"__restore_r27_through_r18_and_deallocframe",0,Closed
"__restore_r27_through_r18_and_deallocframe_before_sibcall",0,Closed
"__restore_r27_through_r20_and_deallocframe",0,Closed
"__restore_r27_through_r20_and_deallocframe_before_sibcall",0,Closed
"__restore_r27_through_r22_and_deallocframe",0,Closed
"__restore_r27_through_r22_and_deallocframe_before_sibcall",0,Closed
"__restore_r27_through_r24_and_deallocframe",0,Closed
"__restore_r27_through_r24_and_deallocframe_before_sibcall",0,Closed
"__restore_r27_through_r26_and_deallocframe",0,Closed
"__restore_r27_through_r26_and_deallocframe_before_sibcall",0,Closed
"__save_r16_through_r17",0,Closed
"__save_r16_through_r19",0,Closed
"__save_r16_through_r21",0,Closed
"__save_r16_through_r23",0,Closed
"__save_r16_through_r25",0,Closed
"__save_r16_through_r27",0,Closed
"__save_r24_through_r25",0,Closed
"__save_r24_through_r27",0,Closed
"__save_r27_through_r16",0,Closed
"__save_r27_through_r18",0,Closed
"__save_r27_through_r20",0,Closed
"__save_r27_through_r22",0,Closed
"__save_r27_through_r24",0,Closed
"__stack_chk_fail",0,Closed
"__sys_access",0,Closed
"__sys_execve",0,Closed
"__sys_fork",0,Closed
"__sys_getpid",0,Closed
"__sys_isatty",0,Closed
"__sys_mprotect",0,Closed
"__sys_munmap",0,Closed
"_entity_op_set",0,Closed
"_entity_op_set_all",0,Closed
"_entity_qdssc_to_tracer",0,Closed
"_event_op_set",0,Closed
"_event_op_set_all",0,Closed
"_exit",0,Closed
"_fini",0,Closed
"_getltcb",0,Closed
"_glinki_channel_fully_opened",0,Closed
"_hexagon_cache_icleaninv",0,Closed
"_is_req_handles_valid",0,Closed
"_micro_diagbuffer_debug_msg",0,Closed
"_micro_diagbuffer_event.extracted_region",0,Closed
"_pl_HAP_diag",0,Closed
"_pl_HAP_pool",0,Closed
"_pl_HAP_ps",0,Closed
"_pl_HAP_utils",0,Closed
"_pl_adspmsgd",0,Closed
"_pl_fastrpc_invoke",0,Closed
"_pl_fastrpc_kmem",0,Closed
"_pl_fastrpc_kprocess",0,Closed
"_pl_fastrpc_loader",0,Closed
"_pl_fastrpc_mem",0,Closed
"_pl_fastrpc_port",0,Closed
"_pl_fastrpc_smd",0,Closed
"_pl_fastrpc_spawn",0,Closed
"_pl_fastrpc_tracer",0,Closed
"_pl_fp_qdi",0,Closed
"_pl_ftq",0,Closed
"_pl_ftq_qdi",0,Closed
"_pl_listener",0,Closed
"_pl_mod_table",0,Closed
"_pl_notify_qdi",0,Closed
"_pl_oemconfig",0,Closed
"_pl_perf",0,Closed
"_pl_platform_fs",0,Closed
"_pl_platform_fs_qdi",0,Closed
"_pl_platform_qdi",0,Closed
"_pl_qurt_tracer",0,Closed
"_pl_remotectl",0,Closed
"_pl_rpcversion",0,Closed
"_pl_rtld",0,Closed
"_pl_sigverify",0,Closed
"_pl_vr_qdi",0,Closed
"_rcxh_get_scope",0,Closed
"_rcxh_set_scope",0,Closed
"_rtld_debug_load",0,Closed
"_rtld_debug_state",0,Closed
"_rtld_elf_hash",0,Closed
"_rtld_error_clear",0,Closed
"_rtld_gethashsegment",0,Closed
"_rtld_getnotesegment",0,Closed
"_rtld_linkmap_add",0,Closed
"_rtld_map_object_ex.extracted_region",0,Closed
"_rtld_map_object_ex.extracted_region.51",0,Closed
"_rtld_obj_from_addr",0,Closed
"_rtld_objlist_find",0,Closed
"_rtld_relocate_nonplt_self.extracted_region",0,Closed
"_rtld_relocate_nonplt_self.extracted_region.1.1_i32_1",0,Closed
"_rtld_relocate_plt_lazy.extracted_region",0,Closed
"_rtld_relocate_plt_lazy.extracted_region.1.1",0,Closed
"_rtld_setup_pltgot",0,Closed
"_rtld_symlook_default",0,Closed
"_rtld_symlook_list",0,Closed
"_rtld_symlook_obj",0,Closed
"_rtld_symlook_obj.1.3_i8_0",0,Closed
"_set_qmi_resp",0,Closed
"_start",0,Closed
"_tolower",0,Closed
"_toupper",0,Closed
"_ul_driver_fcn",0,Closed
"_ul_fal_update_fcn",0,Closed
"a64l",0,Closed
"abnormal_reset_start_sw_execution",0,Undetermined
"abnormal_reset_stop_thread",0,Closed
"abnormal_reset_vector_start",0,Undetermined
"abs",0,Closed
"acosf",0,Closed
"addr_to_name",0,Closed
"adsp_current_process1_close",0,Closed
"adsp_current_process1_open",0,Closed
"adsp_dcvs_qdi_init",0,Closed
"adsp_listener_init",0,Closed
"adsp_listener_init2",0,Closed
"adsp_mmap_fd_getinfo",0,Closed
"adsp_perf_enable",0,Closed
"adsp_perf_get_usecs",0,Closed
"adspmsgd_adsp1_close",0,Closed
"adspmsgd_adsp1_open",0,Closed
"adspmsgd_adsp1_skel_handle_invoke",0,Closed
"adsppm_getBusPortName",0,Closed
"apr_atomic_int16_add",0,Closed
"apr_glink_notify_rx_intent_req_cb",0,Closed
"apr_list_default_lock",0,Closed
"apr_list_default_unlock",0,Closed
"apr_list_init",0,Closed
"apr_list_init_internal",0,Closed
"apr_list_init_node",0,Closed
"apr_list_init_v2",0,Closed
"apr_lock_enter",0,Closed
"apr_lock_leave",0,Closed
"apr_log_out_of_memory_error",0,Closed
"apr_memq_is_metadata_unique",0,Closed
"apr_memq_node_get_metadata",0,Closed
"apr_memq_node_set_metadata",0,Closed
"apr_memq_node_set_metadata.1.2_i32_0",0,Closed
"aprv2_cmd_query_address",0,Closed
"aprv2_drv_isr_lock_fn",0,Closed
"aprv2_drv_isr_unlock_fn",0,Closed
"aprv2_drv_task_lock_fn",0,Closed
"aprv2_drv_task_unlock_fn",0,Closed
"aprv2_ipc_get_default_domain_id",0,Closed
"aprv2_ipc_is_domain_local",0,Closed
"aprv2_ipc_local",0,Closed
"aprv2_ipc_send",0,Closed
"aprv2_ipc_unsupport_domain",0,Closed
"aprv2_mpd_deregister",0,Closed
"aprv2_mpd_isr_lock_fn",0,Closed
"aprv2_mpd_isr_unlock_fn",0,Closed
"aprv2_mpd_register",0,Closed
"aprv2_rtable_get_default_domain",0,Closed
"aprv2_rtable_get_num_static_services",0,Closed
"aprv2_rtable_get_num_total_domains",0,Closed
"aprv2_rtable_get_num_total_services",0,Closed
"aprv2_rtable_get_service",0,Closed
"aprv2_rtable_local_dns_lookup",0,Closed
"asinf",0,Closed
"atanf",0,Closed
"atomic_Add",0,Closed
"atomic_CompareAndExchange",0,Closed
"atomic_CompareAndExchangeUP",0,Closed
"atomic_CompareOrAdd",0,Closed
"bam_osal_clock_ctl_init",0,Closed
"bam_tgt_getpipememstartaddr",0,Closed
"bam_tgt_initpipemem",0,Closed
"bcmp",0,Closed
"bin_deactive",0,Closed
"bmSelectRouteOnPort",0,Closed
"buf_close",0,Closed
"buf_lseek",0,Closed
"buf_mmap",0,Closed
"buf_mprotect",0,Closed
"buf_munmap",0,Closed
"buf_range_cmp",0,Closed
"busMgrUpdateFloorVote",0,Closed
"busMgrVoteForAhbBusClocks",0,Closed
"bus_gpi_get_tre_i2c_go_command",0,Closed
"bus_gpi_get_tre_i2c_go_flags",0,Closed
"bus_gpi_set_tre_i2c_go",0,Closed
"bus_gpi_tre_non_data_opcode",0,Closed
"bus_iface_get_bytes_transferred",0,Closed
"bus_iface_has_interrupt_consumer",0,Closed
"bus_iface_has_queueing",0,Closed
"busywait",0,Closed
"busywait.1.0_i32_1",0,Closed
"busywait_init",0,Closed
"cacheLPR_L2NonRetentionEnter",0,Closed
"cacheLPR_L2NonRetentionExit",0,Closed
"cacheLPR_L2RetentionEnter",0,Closed
"cacheLPR_initialize",0,Closed
"check_abnormal_reset",0,Undetermined
"cimag",0,Closed
"cimagf",0,Closed
"cimagl",0,Closed
"clear_boot_stack",0,Closed
"clear_tlb",0,Closed
"close_connection",0,Closed
"cmd_db_access_done",0,Closed
"cmd_db_conv_str_to_unit64",0,Closed
"cmd_db_prep_access",0,Closed
"cmd_db_query",0,Closed
"cmd_db_query.1.2",0,Closed
"cmdq_num_in_flight",0,Closed
"compute_bw",0,Closed
"configure_adv_syscfg",0,Closed
"continue_hwtid0_execution",0,Closed
"copysign",0,Closed
"copysignf",0,Closed
"copysignl",0,Closed
"coreUtils_Q_Check",0,Closed
"coreUtils_Q_Cnt",0,Closed
"coreUtils_Q_Delete",0,Closed
"coreUtils_Q_Init",0,Closed
"coreUtils_Q_LinearSearch",0,Closed
"coreUtils_Q_Link",0,Closed
"coreUtils_Q_Next",0,Closed
"coreUtils_Q_Put",0,Closed
"cosf",0,Closed
"cpuVddLPR_fullPCProfileExit",0,Closed
"crc32_lut",0,Closed
"creal",0,Closed
"crealf",0,Closed
"creall",0,Closed
"create_qdouble",0,Closed
"create_qdouble_li",0,Closed
"cti_read_registers",0,Closed
"cvt_ticks_to_ms",0,Closed
"d2qd",0,Closed
"dadd_asm",0,Closed
"dal_fwd_invoker",0,Closed
"dangergen_hwio_configure",0,Closed
"dangergen_hwio_disable",0,Closed
"dangergen_hwio_enable",0,Closed
"dangergen_hwio_hw_enable_mode_status",0,Closed
"dangergen_hwio_initialize",0,Closed
"dangergen_hwio_interrupt_select_mode_status",0,Closed
"dangergen_hwio_set_qos_ctl",0,Closed
"dangergen_hwio_set_qos_noc",0,Closed
"dangergen_hwio_set_thread_enable",0,Closed
"dangergen_hwio_subtract",0,Closed
"dbg_transport_lock",0,Closed
"dbgr_platform_init_transport",0,Closed
"debug_session_handle_continue",0,Closed
"debug_session_handle_trap",0,Closed
"debugger_isdb_check",0,Closed
"delete_cmd",0,Closed
"devcfgGetBlobByID",0,Closed
"diag_alloc_check.extracted_region",0,Closed
"diag_allow_sleep",0,Closed
"diag_control_sleep_voting",0,Closed
"diag_diagID_find_element",0,Closed
"diag_drain_timer_enabled",0,Closed
"diag_f3_trace_init_configs",0,Closed
"diag_f3_trace_to_buffer",0,Closed
"diag_f3_trace_to_buffer.1.3_i32_6",0,Closed
"diag_forbid_sleep",0,Closed
"diag_get_diagID",0,Closed
"diag_get_padlen",0,Closed
"diag_get_tx_mode_ptr",0,Closed
"diag_get_tx_mode_ptr.1.0_i8_1",0,Closed
"diag_init_feature_mask",0,Closed
"diag_kick_watchdog",0,Closed
"diag_offline",0,Closed
"diag_searchlist_search",0,Closed
"diag_searchlist_search_all",0,Closed
"diag_sleep_init",0,Closed
"diag_sleep_vote",0,Closed
"diag_sleep_vote.1.0_i8_0.1_i8_0",0,Closed
"diag_sleep_vote.1.0_i8_3",0,Closed
"diag_sleep_vote.2.0_i8_0.1_i8_1",0,Closed
"diag_update_composite_event_mask",0,Closed
"diag_update_composite_event_mask.1.0_i32_0.1_i32_391",0,Closed
"diag_update_composite_msg_mask",0,Closed
"diag_update_composite_msg_mask.1.1_i32_0",0,Closed
"diagbuf_ctrl_commit_threshold",0,Closed
"diagbuf_ctrl_tx_sleep_parameters",0,Closed
"diagbuf_drain_diag.extracted_region",0,Closed
"diagbuf_get_alloc_count_f3",0,Closed
"diagbuf_get_alloc_count_log",0,Closed
"diagbuf_get_drop_count_f3",0,Closed
"diagbuf_get_drop_count_log",0,Closed
"diagbuf_mpd_buf_init",0,Closed
"diagbuf_read_stream_id",0,Closed
"diagbuf_register_outbound_pkt_handler",0,Closed
"diagbuf_reset_drop_count_f3",0,Closed
"diagbuf_reset_drop_count_log",0,Closed
"diagbuf_tx_sleep_parameters_set",0,Closed
"diagbuf_write_overrun_check_pattern",0,Closed
"diagbuf_write_stream_id",0,Closed
"diagcomm_cmd_status",0,Closed
"diagcomm_cmd_status.1.0_i8_0",0,Closed
"diagcomm_cmd_status.1.0_i8_0",0,Closed
"diagcomm_cmd_status.1.0_i8_0",0,Closed
"diagcomm_connect_state",0,Closed
"diagcomm_ctrl_channel_status",0,Closed
"diagcomm_ctrl_channel_status.1.0_i8_0.1_i8_0",0,Closed
"diagcomm_ctrl_status",0,Closed
"diagcomm_flush_tx",0,Closed
"diagcomm_get_flow_ctrl_count",0,Closed
"diagcomm_incr_flow_ctrl_count",0,Closed
"diagcomm_register_inbound",0,Closed
"diagcomm_reset_flow_ctrl_count",0,Closed
"diagcomm_status",0,Closed
"diagdiag_is_valid_reg_tbl_cmd",0,Closed
"diagdiag_test_task.extracted_region",0,Closed
"diagpkt_get_alloc_count_delay",0,Closed
"diagpkt_get_drop_count_delay",0,Closed
"diagpkt_get_reg_cmd_count",0,Closed
"diagpkt_get_reg_tbl_pkt_length",0,Closed
"diagpkt_init_manual_dispatch_table",0,Closed
"diagpkt_reset_drop_count_delay",0,Closed
"diagpkt_set_cmd_code",0,Closed
"diagpkt_shorten",0,Closed
"diagpkt_subsys_get_cmd_code",0,Closed
"diagpkt_subsys_get_id",0,Closed
"diagpkt_with_delay",0,Closed
"difftime",0,Closed
"disable_mmu",0,Closed
"dl_is_any_module_loaded",0,Closed
"dlerror",0,Closed
"dlinitex",0,Closed
"dm_kernel_logger",0,Closed
"dmpy",0,Closed
"dmpy_asm",0,Closed
"dog_disable_bark_nmi",0,Closed
"dog_force_bite",0,Closed
"dog_force_kick",0,Closed
"drecipsqrt",0,Closed
"drv_valid",0,Closed
"dsub_asm",0,Closed
"dump_qtimer_registers",0,Closed
"dynconfig_getCodeTCGs",0,Closed
"dynconfig_getTestTCGs",0,Closed
"empty_func",0,Closed
"empty_func",0,Closed
"enable_mmu",0,Closed
"encode_latency_value",0,Closed
"encode_vote_value",0,Closed
"err_enter_stm_mode",0,Closed
"err_fatal_lock_init_check",0,Closed
"err_fatal_try_lock",0,Closed
"err_get_tcb_name",0,Closed
"err_initialize_coredump",0,Closed
"err_inject_crash_island_validate",0,Closed
"err_inject_crash_validate",0,Closed
"err_ipcr_to_sock",0,Closed
"err_put_log",0,Closed
"err_qdi_check_pdr_enabled",0,Closed
"err_qdi_pdr_records_comparator_func",0,Closed
"err_qdi_pdr_update_pd_exit_end_time",0,Closed
"err_qdi_release",0,Closed
"err_update_crumb_trail_mask",0,Closed
"err_update_reentrancy_flag",0,Closed
"evaluateUseCaseActive",0,Closed
"event_ctrl_report_size",0,Closed
"event_ctrl_report_size.1.0_i32_128",0,Closed
"event_get_alloc_count_event",0,Closed
"event_get_drop_count_event",0,Closed
"event_listener_notify",0,Closed
"event_mask_enabled",0,Closed
"event_process_LSM_mask_req",0,Closed
"event_q_alloc.extracted_region",0,Closed
"event_read_stream_id",0,Closed
"event_reset_drop_count_event",0,Closed
"event_service_listener",0,Closed
"event_set_all_rt_masks.extracted_region",0,Closed
"event_set_all_rt_masks.extracted_region.35",0,Closed
"execve",0,Closed
"exp10f",0,Closed
"exp2f",0,Closed
"expf",0,Closed
"fabs",0,Closed
"fabsf",0,Closed
"fabsl",0,Closed
"fast2_d2qd",0,Closed
"fast2_d2qld",0,Closed
"fast2_dadd_asm",0,Closed
"fast2_dmpy",0,Closed
"fast2_dmpy_asm",0,Closed
"fast2_drecip",0,Closed
"fast2_drecipsqrt",0,Closed
"fast2_dsub_asm",0,Closed
"fast2_f2qd",0,Closed
"fast2_f2qd_asm",0,Closed
"fast2_ldadd",0,Closed
"fast2_ldadd_asm",0,Closed
